"","code","year","month","day","type","acid","phosphate","OM","Mg","K","Ca","EC","jibun","sido","sigungu","addr_1","addr_2","dong","li","ymd","ym","cnt"
"22097","5013025930","2020","03","04","4",6.2,10,102,2.6,0.74,8.3,0.12,"제주특별자치도 서귀포시 성산읍 신천리 835","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-03-04,2020-01-01,1
"22098","5013025930","2020","06","08","4",5.9,212,179,1.9,1.13,4.3,0.27,"제주특별자치도 서귀포시 성산읍 신천리 936","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-06-08,2020-01-01,1
"22101","5013025930","2020","03","04","4",6.5,274,137,3.7,1.04,14,0.26,"제주특별자치도 서귀포시 성산읍 신천리 976","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-03-04,2020-01-01,1
"22102","5013025930","2020","03","04","4",5.6,166,133,2.7,0.29,6.7,0.2,"제주특별자치도 서귀포시 성산읍 신천리 1038","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-03-04,2020-01-01,1
"22103","5013025930","2020","03","04","4",5.8,40,97,2.2,0.55,5.7,0.2,"제주특별자치도 서귀포시 성산읍 신천리 1010","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-03-04,2020-01-01,1
"22104","5013025930","2020","03","04","4",6,23,89,2.6,0.67,5.6,0.16,"제주특별자치도 서귀포시 성산읍 신천리 975","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-03-04,2020-01-01,1
"22105","5013025930","2020","06","08","4",5.1,128,137,0.3,0.24,0.9,0.18,"제주특별자치도 서귀포시 성산읍 신천리 468","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-06-08,2020-01-01,1
"22106","5013025930","2020","06","08","4",6.6,77,94,2.9,0.79,8.9,0.18,"제주특별자치도 서귀포시 성산읍 신천리 657-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-06-08,2020-01-01,1
"22107","5013025930","2020","06","08","4",5.4,226,123,0.8,0.43,3,0.26,"제주특별자치도 서귀포시 성산읍 신천리 70-3","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-06-08,2020-01-01,1
"22108","5013025930","2020","07","27","4",5.5,192,228,1.3,0.7,6.7,0.43,"제주특별자치도 서귀포시 성산읍 신천리 732-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-07-27,2020-01-01,1
"22116","5013025930","2020","07","14","4",5.3,10,121,0.3,0.11,1.4,0.24,"제주특별자치도 서귀포시 성산읍 신천리 961","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-07-14,2020-01-01,1
"22117","5013025930","2020","09","29","4",7.5,143,93,5.4,1.6,12.4,0.8,"제주특별자치도 서귀포시 성산읍 신천리 845","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-09-29,2020-01-01,1
"22118","5013025930","2020","09","29","4",7.3,231,122,4.9,1.41,17,0.7,"제주특별자치도 서귀포시 성산읍 신천리 1054","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2020-09-29,2020-01-01,1
"22119","5013025930","2021","02","08","4",5.6,248,131,3,1,6.2,0.26,"제주특별자치도 서귀포시 성산읍 신천리 835","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-02-08,2021-01-01,1
"22120","5013025930","2021","02","08","4",5.2,192,132,2.1,0.72,3.4,0.26,"제주특별자치도 서귀포시 성산읍 신천리 836","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-02-08,2021-01-01,1
"22121","5013025930","2021","06","04","4",5.8,296,184,1.8,0.49,6.8,0.6,"제주특별자치도 서귀포시 성산읍 신천리 936","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-06-04,2021-01-01,1
"22122","5013025930","2021","09","10","4",5.3,97,107,1,0.52,3.1,1.4,"제주특별자치도 서귀포시 성산읍 신천리 835","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-09-10,2021-01-01,1
"22123","5013025930","2021","09","10","4",6.7,65,92,1.6,1.13,20.5,1.02,"제주특별자치도 서귀포시 성산읍 신천리 836","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-09-10,2021-01-01,1
"22128","5013025930","2021","04","14","4",5.5,130,184,1.5,0.39,6.8,0.26,"제주특별자치도 서귀포시 성산읍 신천리 1010","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-04-14,2021-01-01,1
"22129","5013025930","2021","04","14","4",5.2,61,131,0.6,0.23,1.8,0.24,"제주특별자치도 서귀포시 성산읍 신천리 1038","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-04-14,2021-01-01,1
"22130","5013025930","2021","06","04","4",6.2,187,166,3.5,0.68,12.9,0.7,"제주특별자치도 서귀포시 성산읍 신천리 657-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-06-04,2021-01-01,1
"22131","5013025930","2021","06","04","4",5.9,207,176,2.8,1.1,8.7,0.7,"제주특별자치도 서귀포시 성산읍 신천리 468","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-06-04,2021-01-01,1
"22139","5013025930","2021","02","05","4",6.6,120,99,2.9,1.52,13,1.7,"제주특별자치도 서귀포시 성산읍 신천리 845","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2021-02-05,2021-01-01,1
"22141","5013025930","2022","05","26","4",5.1,153,117,1.1,0.55,2.9,0.99,"제주특별자치도 서귀포시 성산읍 신천리 936","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-05-26,2022-01-01,1
"22142","5013025930","2022","05","26","4",5.4,178,137,1.5,0.62,4.8,1.07,"제주특별자치도 서귀포시 성산읍 신천리 468","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-05-26,2022-01-01,1
"22143","5013025930","2022","05","26","4",5.3,177,133,1.3,0.59,4,1.12,"제주특별자치도 서귀포시 성산읍 신천리 657-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-05-26,2022-01-01,1
"22144","5013025930","2022","08","23","4",5.9,346,73,4.8,3.25,4.2,1.13,"제주특별자치도 서귀포시 성산읍 신천리 835","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-08-23,2022-01-01,1
"22148","5013025930","2022","04","05","4",5.7,109,103,1,0.58,4.8,0.85,"제주특별자치도 서귀포시 성산읍 신천리 1038","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-04-05,2022-01-01,1
"22149","5013025930","2022","04","05","4",5.3,70,105,0.4,0.12,2.1,0.85,"제주특별자치도 서귀포시 성산읍 신천리 1010","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-04-05,2022-01-01,1
"22154","5013025930","2022","06","16","4",4.9,159,126,1.1,0.27,3.3,0.82,"제주특별자치도 서귀포시 성산읍 신천리 643","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-06-16,2022-01-01,1
"22155","5013025930","2022","06","16","4",5,83,71,2.3,1.52,7.7,0.74,"제주특별자치도 서귀포시 성산읍 신천리 1008","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_신천리","성산읍","신천리",2022-06-16,2022-01-01,1
"22190","5013025931","2020","02","17","4",6.8,572,157,9.5,1.37,18.1,0.22,"제주특별자치도 서귀포시 성산읍 난산리 379-1","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-02-17,2020-01-01,1
"22191","5013025931","2020","02","17","4",6.6,310,101,4.5,0.44,5.8,0.12,"제주특별자치도 서귀포시 성산읍 난산리 908","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-02-17,2020-01-01,1
"22192","5013025931","2020","03","02","4",5.9,430,89,2.64,0.39,6.9,0.21,"제주특별자치도 서귀포시 성산읍 난산리 191","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-02,2020-01-01,1
"22193","5013025931","2020","03","02","4",6.7,64,106,4.66,0.34,11.7,0.21,"제주특별자치도 서귀포시 성산읍 난산리 205","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-02,2020-01-01,1
"22194","5013025931","2020","03","02","4",6.7,38.7,101,4.38,0.24,9.8,0.17,"제주특별자치도 서귀포시 성산읍 난산리 208","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-02,2020-01-01,1
"22195","5013025931","2020","03","02","4",6,406,89,2.85,0.45,8.3,0.25,"제주특별자치도 서귀포시 성산읍 난산리 269","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-02,2020-01-01,1
"22196","5013025931","2020","03","02","4",5.7,582,145,2.28,0.32,8.79,0.25,"제주특별자치도 서귀포시 성산읍 난산리 302","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-02,2020-01-01,1
"22197","5013025931","2020","08","03","4",6.4,10,146,0.8,0.38,3.2,0.31,"제주특별자치도 서귀포시 성산읍 난산리 826","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-08-03,2020-01-01,1
"22198","5013025931","2020","08","03","4",5.9,51,132,0.7,0.44,2.5,0.25,"제주특별자치도 서귀포시 성산읍 난산리 821-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-08-03,2020-01-01,1
"22199","5013025931","2020","08","03","4",6.7,145,113,3.3,0.48,14,0.28,"제주특별자치도 서귀포시 성산읍 난산리 137","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-08-03,2020-01-01,1
"22217","5013025931","2020","08","03","4",6.8,45,145,4.4,0.63,11.6,0.23,"제주특별자치도 서귀포시 성산읍 난산리 503","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-08-03,2020-01-01,1
"22229","5013025931","2020","01","23","4",6,173,69,0.8,0.91,2.9,0.13,"제주특별자치도 서귀포시 성산읍 난산리 1003-1","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-01-23,2020-01-01,1
"22230","5013025931","2020","03","18","4",5.5,143,136,1.5,0.31,4.3,0.12,"제주특별자치도 서귀포시 성산읍 난산리 508","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-03-18,2020-01-01,1
"22231","5013025931","2020","10","20","4",5.4,39,221,0.4,0.86,1.5,0.4,"제주특별자치도 서귀포시 성산읍 난산리 2503","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-10-20,2020-01-01,1
"22232","5013025931","2020","10","20","4",5.6,381,130,1.1,1.71,8.9,1.4,"제주특별자치도 서귀포시 성산읍 난산리 1097","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-10-20,2020-01-01,1
"22233","5013025931","2020","10","20","4",6,67,124,0.3,0.83,1.5,0.2,"제주특별자치도 서귀포시 성산읍 난산리 2503-2","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-10-20,2020-01-01,1
"22234","5013025931","2020","11","03","4",7.4,198.3,136,9.89,3.53,18.88,2.4,"제주특별자치도 서귀포시 성산읍 난산리 1263","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-11-03,2020-01-01,1
"22235","5013025931","2020","12","15","4",5.6,220,54,1.2,0.4,2.2,0.11,"제주특별자치도 서귀포시 성산읍 난산리 158-1","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-12-15,2020-01-01,1
"22236","5013025931","2020","12","15","4",5.8,370,48,0.1,0.64,3.4,1.05,"제주특별자치도 서귀포시 성산읍 난산리 157","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-12-15,2020-01-01,1
"22237","5013025931","2020","12","15","4",5.4,194,79,0.1,0.56,3,0.23,"제주특별자치도 서귀포시 성산읍 난산리 189","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2020-12-15,2020-01-01,1
"22256","5013025931","2021","03","12","4",7.3,244,136,6.3,0.77,18.8,0.37,"제주특별자치도 서귀포시 성산읍 난산리 191","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2021-03-12,2021-01-01,1
"22257","5013025931","2021","03","12","4",5.5,447,171,1.4,0.28,2.8,0.22,"제주특별자치도 서귀포시 성산읍 난산리 269","제주특별자치도","서귀포시_성산읍","서귀포_성산","제주특별자치도_서귀포시_성산읍_난산리","성산읍","난산리",2021-03-12,2021-01-01,1
