,code,year,month,day,type,acid,phosphate,OM,Mg,K,Ca,EC,ymd,cnt,longitude,latitude
227,5011025021,2022,1,13,3,5.8,825,63,3,1.6,7.9,1.16,1/13/2022,1,126.292594,33.42208886
228,5011025021,2022,2,4,3,6.6,1404,69,3.6,2.35,15.6,4.51,2/4/2022,1,126.2989168,33.42240389
229,5011025021,2022,2,4,3,6.8,579,39,2.6,1.24,7.2,1.41,2/4/2022,1,126.298141,33.42246784
230,5011025021,2022,2,11,3,7.1,350,29,3,0.86,9.2,1.43,2/11/2022,1,126.2891975,33.43373617
231,5011025021,2022,10,28,3,5.4,647,59,4.3,3.06,9.8,1.19,10/28/2022,1,126.2916679,33.42225794
232,5011025022,2020,10,21,2,5.6,831,35,1.7,1.36,4.6,0.7,10/21/2020,1,126.273109,33.43441007
233,5011025022,2020,10,21,2,4.9,626,39,1.1,1.5,4,1.1,10/21/2020,1,126.275562,33.43218795
234,5011025022,2020,10,21,2,5,689,33,1.1,1.54,3.9,1.1,10/21/2020,1,126.2748129,33.43132923
235,5011025022,2020,10,21,2,6,573,22,0.9,1.05,4.9,0.3,10/21/2020,1,126.2719371,33.42915832
236,5011025022,2020,10,21,2,5.2,805,28,1.1,1.42,5.8,1.4,10/21/2020,1,126.2724609,33.43371972
237,5011025022,2020,10,21,2,6.9,832,28,1.6,1.4,14.5,2.4,10/21/2020,1,126.271134,33.42901944
238,5011025022,2020,10,21,2,4.8,899,37,0.9,1.33,2.7,1.3,10/21/2020,1,126.2662945,33.43002458
239,5011025022,2020,10,21,2,5,672,26,0.8,1.21,3.3,1.1,10/21/2020,1,126.2663229,33.43072005
240,5011025022,2020,10,21,2,4.7,801,37,0.6,1.06,2.9,0.9,10/21/2020,1,126.2658081,33.4328891
241,5011025022,2020,10,21,2,7,755,28,1.2,1.09,9.2,0.2,10/21/2020,1,126.2661791,33.42823993
242,5011025022,2020,10,21,2,6.8,889,38,0.8,1.1,12.3,0.5,10/21/2020,1,126.2642606,33.42912537
243,5011025022,2020,2,21,2,7.6,733,98,0.2,1.9,16.6,0.4,2/21/2020,1,126.2700767,33.42799651
244,5011025022,2020,8,7,2,6.6,663,36,1.1,1.22,3.5,0.2,8/7/2020,1,126.2727609,33.43105161
245,5011025022,2020,8,7,2,7.1,437,36,1,1.72,4.4,0.4,8/7/2020,1,126.2724769,33.4312537
246,5011025022,2020,12,28,2,7.3,2238,87,0.9,3.8,10.1,2.8,12/28/2020,1,126.2700767,33.42799651
247,5011025022,2020,9,24,2,6,945.6,29.5,2.05,1.15,4.74,0.58,9/24/2020,1,126.2738149,33.43217251
248,5011025022,2020,9,25,2,5.9,657.4,27.5,2.35,1.29,5.33,0.45,9/25/2020,1,126.270647,33.42894869
249,5011025022,2020,9,25,2,5.7,783.6,27.1,1.92,0.921,3.37,0.54,9/25/2020,1,126.2706276,33.43130794
250,5011025022,2020,9,25,2,5.3,1058.9,32,1.16,0.72,2.59,0.6,9/25/2020,1,126.2701737,33.43292316
251,5011025022,2020,9,25,2,5.2,1282.4,30.7,1.28,1.001,2.64,0.75,9/25/2020,1,126.2707946,33.43347768
252,5011025022,2020,9,25,2,5.8,567.1,28,1.81,1.123,3.24,0.43,9/25/2020,1,126.2643991,33.43447791
253,5011025022,2020,9,25,2,5.7,994.2,31.1,2.02,0.886,4.29,1.95,9/25/2020,1,126.2665811,33.43290034
254,5011025022,2021,7,26,2,6.4,694,89,2.8,0.3,4.6,0.4,7/26/2021,1,126.2727609,33.43105161
255,5011025022,2021,7,26,2,6.6,633,91,2.8,0.64,4.4,0.5,7/26/2021,1,126.2724769,33.4312537
256,5011025022,2021,7,29,2,7.4,5000,142,13.5,7.18,9.4,3.7,7/29/2021,1,126.2693187,33.42855076
257,5011025022,2021,9,30,2,6.8,660,22,2.1,1.18,11.6,2.03,9/30/2021,1,126.2746028,33.43170514
258,5011025022,2021,12,20,3,6.6,806,28,3.8,1.18,9.9,2.46,12/20/2021,1,126.2647456,33.4299101
259,5011025022,2022,8,11,2,6.7,757,34,4.9,1.14,6.1,0.61,8/11/2022,1,126.2727609,33.43105161
260,5011025022,2022,8,11,2,6.6,761,25,4.5,0.81,5.6,0.51,8/11/2022,1,126.2724769,33.4312537
261,5011025022,2022,1,4,2,7.2,1787,239,8.7,1.59,10.7,4.82,1/4/2022,1,126.2693187,33.42855076
262,5011025023,2020,12,31,2,6,985,50,2.4,0.74,5.7,0.5,12/31/2020,1,126.2867869,33.42650116
263,5011025023,2020,12,31,2,5.4,803,34,1.5,1.06,3.5,0.4,12/31/2020,1,126.2863644,33.42560778
264,5011025023,2020,12,31,2,6.4,238,26,2.5,0.62,4.4,0.2,12/31/2020,1,126.2847964,33.41711354
265,5011025023,2020,12,31,2,6.1,843,31,3.5,1.01,5.7,1.4,12/31/2020,1,126.2824778,33.42267539
266,5011025023,2020,12,31,2,6,951,44,2.1,1.12,7.7,1.7,12/31/2020,1,126.2817193,33.42289333
267,5011025023,2020,12,31,2,6,1232,48,2.7,1.03,6.1,1.2,12/31/2020,1,126.2749364,33.42947431
268,5011025023,2020,12,31,2,6.3,897,33,3.2,1.49,8.9,2,12/31/2020,1,126.2757361,33.42889557
269,5011025023,2020,12,31,2,6.3,667,33,2.7,0.94,6.1,0.4,12/31/2020,1,126.273757,33.4271213
270,5011025023,2020,12,31,2,5.3,846,30,2,1,4.1,0.9,12/31/2020,1,126.2726732,33.4272455
271,5011025023,2020,12,31,2,4.9,394,36,1.5,0.84,3.1,0.9,12/31/2020,1,126.2789844,33.42250691
272,5011025023,2020,12,31,3,5.9,1252,61,2.2,0.9,5.1,0.4,12/31/2020,1,126.2855545,33.41933041
273,5011025023,2020,12,31,4,6.3,733,35,1.6,0.62,5.1,0.2,12/31/2020,1,126.2792688,33.42189612
274,5011025023,2020,9,8,2,5.3,545,162,2.5,2.36,7.9,1.4,9/8/2020,1,126.2897642,33.4172986
275,5011025023,2020,1,28,2,5.6,233,41,2.8,0.88,8.9,0.19,1/28/2020,1,126.2840236,33.42782968
276,5011025023,2020,1,28,2,6,223,25,3.3,0.96,8.3,0.36,1/28/2020,1,126.2818337,33.42981151
277,5011025023,2020,1,28,2,5.7,330,37,3.3,0.83,9.1,0.69,1/28/2020,1,126.2841089,33.41905962
278,5011025023,2020,1,28,2,6.4,564,41,2.5,1.01,9.2,0.53,1/28/2020,1,126.2838037,33.4192874
280,5011025023,2020,2,13,4,6.2,1331,141,4,0.91,9.9,0.8,2/13/2020,1,126.2829812,33.42443478
281,5011025023,2020,3,25,4,7.1,227,26,2.9,0.74,6.2,0.4,3/25/2020,1,126.2734998,33.42454243
282,5011025023,2020,3,25,4,7.5,258,26,3.9,0.7,9,0.4,3/25/2020,1,126.273265,33.42430754
283,5011025023,2020,3,25,4,7.8,404,30,3.3,1.08,7.9,0.6,3/25/2020,1,126.2733429,33.42407864
284,5011025023,2020,1,23,2,5.5,413,47,8.8,1.41,8.8,1.21,1/23/2020,1,126.2850438,33.42703811
285,5011025023,2020,1,23,2,5.7,488,39,4.4,1.1,4.4,0.52,1/23/2020,1,126.285298,33.42773164
286,5011025023,2020,1,23,2,5.3,537,30,7,1.28,7,0.17,1/23/2020,1,126.28312,33.41755727
287,5011025023,2020,1,23,2,5.7,625,33,2.1,1.44,9.7,0.65,1/23/2020,1,126.2811329,33.4236158
288,5011025023,2020,1,23,2,5.4,368,32,2.4,0.98,7.5,0.75,1/23/2020,1,126.2880312,33.42566487
289,5011025023,2020,1,23,2,6,215,53,3.1,0.8,8.4,0.19,1/23/2020,1,126.2794182,33.41938516
290,5011025023,2020,1,23,2,6.2,305,35,2.2,0.95,6.9,0.26,1/23/2020,1,126.28549,33.41537468
291,5011025023,2020,1,23,2,5.9,233,27,2.2,1.13,7.3,0.21,1/23/2020,1,126.284722,33.42831056
292,5011025023,2020,1,23,2,6.3,403,29,1.7,0.71,5.4,0.43,1/23/2020,1,126.282425,33.4270999
293,5011025023,2020,1,23,2,5.8,222,24,1.9,2.34,6.5,0.17,1/23/2020,1,126.2840772,33.42795567
294,5011025023,2020,2,25,2,6.5,389,41,2,1.46,8.5,0.1,2/25/2020,1,126.2804636,33.42459249
295,5011025023,2020,2,25,2,6.4,288,26,1.5,1.22,5.7,0.1,2/25/2020,1,126.2808811,33.42549632
296,5011025023,2020,2,25,2,5.4,464,32,1,1.37,5.1,0.2,2/25/2020,1,126.281289,33.42610437
297,5011025023,2020,2,25,2,5.7,400,33,1.4,1.37,5.6,0.1,2/25/2020,1,126.2809726,33.42584757
298,5011025023,2020,2,25,2,4.7,418,22,1.2,1.58,2.9,1.7,2/25/2020,1,126.2818305,33.42740498
299,5011025023,2020,2,25,2,4.6,359,17,1.4,1.57,3.6,1.2,2/25/2020,1,126.2828516,33.42817219
300,5011025023,2020,2,25,2,5.1,437,19,1.8,1.45,7.7,0.7,2/25/2020,1,126.2821051,33.4305019
301,5011025023,2020,2,25,2,6.3,418,16,2.2,1.89,7.9,0.3,2/25/2020,1,126.2816707,33.42945606
302,5011025023,2020,2,25,2,5.7,174,47,1.5,1.77,6,0.2,2/25/2020,1,126.2790281,33.42731786
303,5011025023,2020,2,25,2,6.2,341,35,1.6,2.07,7.6,0.1,2/25/2020,1,126.2789264,33.42344711
304,5011025023,2020,2,25,2,5.9,344,35,1.3,1.6,5.8,0.3,2/25/2020,1,126.2844059,33.42210726
305,5011025023,2020,2,25,2,4.8,403,29,1.2,1.66,3.2,1.5,2/25/2020,1,126.2828327,33.42795416
306,5011025023,2020,4,23,2,6.3,1062,33,2.1,1.49,7.2,0.5,4/23/2020,1,126.2770906,33.42588631
307,5011025023,2020,6,30,2,6.4,751,19,2.9,1.49,3.5,0.4,6/30/2020,1,126.2789904,33.42182291
308,5011025023,2020,6,30,2,6.5,797,18,2.9,1.03,3.5,0.2,6/30/2020,1,126.2792688,33.42189612
309,5011025023,2020,6,30,2,6.7,853,20,3,1.52,3.6,0.3,6/30/2020,1,126.2794524,33.42142115
310,5011025023,2020,7,16,2,6.2,1101,43,2.3,1.6,4.2,1,7/16/2020,1,126.2867716,33.41813595
311,5011025023,2020,7,16,2,5.5,1099,50,2.1,1.42,2.6,1.2,7/16/2020,1,126.284179,33.41822588
312,5011025023,2020,7,16,2,6.2,1140,49,3.1,2,4.6,1.1,7/16/2020,1,126.2836607,33.41825696
313,5011025023,2020,7,16,2,6.3,1331,52,3.4,2.39,4.9,1.1,7/16/2020,1,126.2831471,33.41807197
314,5011025023,2020,7,16,2,5.8,1208,46,2.9,1.43,3.9,2.1,7/16/2020,1,126.2875941,33.41698917
315,5011025023,2020,7,16,2,5.8,670,46,1.4,1.48,2,1.1,7/16/2020,1,126.2874614,33.41574079
316,5011025023,2020,7,16,2,5.7,697,49,1.9,1.37,4.2,1,7/16/2020,1,126.2878619,33.41596984
317,5011025023,2020,7,16,2,5.7,1104,50,2.2,1.52,3.6,1.3,7/16/2020,1,126.2764036,33.42771424
318,5011025023,2020,7,16,2,5.9,1051,48,2.2,1.62,4.2,1.4,7/16/2020,1,126.2767649,33.42809997
319,5011025023,2020,7,16,2,5.3,1148,52,1.9,1.21,2.1,1.2,7/16/2020,1,126.2848761,33.42778673
320,5011025023,2020,7,16,2,5.9,101,74,1.4,0.72,4.6,0.3,7/16/2020,1,126.2868761,33.41730881
321,5011025023,2020,7,16,2,5.5,1000,32,0.8,0.93,3.2,0.5,7/16/2020,1,126.2797589,33.42566372
322,5011025023,2020,7,16,2,6.3,887,34,0.7,0.72,4.4,0.2,7/16/2020,1,126.2854474,33.42883081
323,5011025023,2020,7,16,2,6.4,1305,50,4.4,2.15,5.5,1.2,7/16/2020,1,126.2822269,33.4266302
324,5011025023,2020,7,16,2,6.2,579,33,2.5,0.46,5.4,0.3,7/16/2020,1,126.2802186,33.42864785
325,5011025023,2020,7,16,2,6,605,61,1.6,0.88,4,0.6,7/16/2020,1,126.2804305,33.42789021
326,5011025023,2020,7,16,2,5.1,905,40,1.7,1.44,1.1,0.5,7/16/2020,1,126.2756575,33.4244135
327,5011025023,2020,7,16,2,4.8,869,43,1.7,1.6,1.2,1.1,7/16/2020,1,126.2749227,33.42452326
328,5011025023,2020,7,16,2,5.9,685,22,2.1,1.39,2.9,0.3,7/16/2020,1,126.2752887,33.42443244
329,5011025023,2020,7,16,2,5.8,801,27,2.2,1.63,2.7,0.3,7/16/2020,1,126.275269,33.42427789
330,5011025023,2020,7,16,2,6.1,1427,48,3.3,1.69,3.2,0.5,7/16/2020,1,126.289595,33.41676804
331,5011025023,2020,7,16,2,4.9,790,18,1.4,1.1,1.7,1.1,7/16/2020,1,126.2838137,33.42851719
332,5011025023,2020,7,16,2,6,803,20,2.7,1.89,2.7,0.7,7/16/2020,1,126.2834548,33.42868985
333,5011025023,2020,7,16,2,5.6,1025,18,2,1.24,2.6,1.1,7/16/2020,1,126.2820793,33.42766797
334,5011025023,2020,7,16,2,5.7,1035,13,1.9,1.25,2.6,1,7/16/2020,1,126.2823046,33.42825404
335,5011025023,2020,7,16,2,5.7,982,23,2,2.04,2.6,1,7/16/2020,1,126.2889412,33.41561098
336,5011025023,2020,7,16,2,5.3,907,20,1.3,1.98,1.9,1.1,7/16/2020,1,126.2823516,33.42092964
337,5011025023,2020,7,16,2,6.3,927,25,2,1.19,4.5,0.6,7/16/2020,1,126.2806358,33.42227172
338,5011025023,2020,7,16,2,7.5,318,30,2.2,0.96,6.3,0.4,7/16/2020,1,126.282273,33.41826166
339,5011025023,2020,7,16,2,6.2,481,28,1.5,1.03,4,0.3,7/16/2020,1,126.2827347,33.41850577
340,5011025023,2020,7,16,2,6.4,191,13,3.1,1.21,5.7,0.7,7/16/2020,1,126.2826382,33.42200752
341,5011025023,2020,7,16,2,5.5,475,12,1.9,1.66,3.3,0.6,7/16/2020,1,126.2750557,33.42006452
342,5011025023,2020,7,16,2,6,191,9,3.7,1.3,4.6,1.3,7/16/2020,1,126.2773474,33.42238451
343,5011025023,2020,7,16,2,6.3,150,7,3.1,1,4.3,0.4,7/16/2020,1,126.2769356,33.42245099
344,5011025023,2020,7,16,2,6.6,1025,40,3,1.61,4.4,0.4,7/16/2020,1,126.2739093,33.42501239
345,5011025023,2020,7,16,2,5.1,381,27,1.4,1.41,2.9,1.2,7/16/2020,1,126.2821474,33.42444519
346,5011025023,2020,7,16,2,5.8,1056,33,2.4,1.11,3.8,1.1,7/16/2020,1,126.2749364,33.42947431
347,5011025023,2020,7,16,2,6.4,1325,47,3.2,1.93,5.6,1.2,7/16/2020,1,126.2818902,33.42408676
348,5011025023,2020,7,16,2,6.3,920,38,2.1,1.43,4.8,0.8,7/16/2020,1,126.2827292,33.42400903
349,5011025023,2020,7,16,2,5.9,738,29,2,1.44,4.4,0.8,7/16/2020,1,126.2824089,33.42403873
350,5011025023,2020,7,16,2,5.1,3178,26,1.1,0.99,2.7,0.4,7/16/2020,1,126.2873882,33.41654846
351,5011025023,2020,7,16,2,4.9,5000,23,2.4,1.66,4.7,3.7,7/16/2020,1,126.2878304,33.41638935
352,5011025023,2020,7,16,2,5.4,2333,26,2.1,1.23,5.1,1.1,7/16/2020,1,126.2892706,33.41593834
353,5011025023,2020,7,16,2,5.2,1524,17,2,1.11,4.9,0.7,7/16/2020,1,126.2844869,33.42013145
354,5011025023,2020,7,16,2,5.2,1457,13,2,1.15,5.3,1.2,7/16/2020,1,126.2838272,33.42038739
355,5011025023,2020,7,16,2,5.4,1942,14,2.1,1.04,6,0.5,7/16/2020,1,126.2867869,33.42650116
356,5011025023,2020,7,16,2,5.8,512,6,2.6,0.94,5,0.2,7/16/2020,1,126.2800777,33.43101117
357,5011025023,2020,7,31,2,5.9,882,43,1.4,1.72,2.3,1,7/31/2020,1,126.2871717,33.42540424
358,5011025023,2020,7,31,2,6.8,205,51,1.8,1.28,7.9,2,7/31/2020,1,126.2862511,33.42079202
359,5011025023,2020,7,31,2,6.8,1058,64,2.8,3.16,5,0.8,7/31/2020,1,126.2837535,33.41760286
360,5011025023,2020,7,31,2,6.5,14,32,1.6,0.1,2,0.2,7/31/2020,1,126.282651,33.42146619
361,5011025023,2020,7,31,2,7,1456,44,3.1,2.46,6,3.4,7/31/2020,1,126.2843635,33.42477463
362,5011025023,2020,7,31,2,7.3,37,8,2.8,0.22,3.1,0.4,7/31/2020,1,126.2802506,33.42264274
363,5011025023,2020,9,4,2,5.5,927,31,1.2,1.21,3.3,0.4,9/4/2020,1,126.2845383,33.42267061
364,5011025023,2020,9,4,2,6.6,1275,18,2.2,1,5.1,0.2,9/4/2020,1,126.281835,33.42576394
365,5011025023,2020,9,4,2,5.3,842,36,1.5,1.26,3,0.3,9/4/2020,1,126.2815276,33.4257645
366,5011025023,2020,9,29,2,6.2,704,22,2.2,1.77,6.9,0.4,9/29/2020,1,126.2763971,33.42109709
367,5011025023,2020,9,29,2,5.4,725,22,1.4,1.51,2.7,0.9,9/29/2020,1,126.2760775,33.42143729
368,5011025023,2020,11,13,2,4.9,1043,33,2.8,0.61,3.9,1.4,11/13/2020,1,126.2816736,33.42501504
369,5011025023,2020,11,13,2,5.3,755,32,2.1,0.67,3.6,0.8,11/13/2020,1,126.2835111,33.42430053
370,5011025023,2020,11,13,2,5.1,980,31,2.2,0.68,3.2,1.2,11/13/2020,1,126.2813416,33.42429329
371,5011025023,2020,11,13,2,4.5,812,37,1.8,0.53,1.7,1.5,11/13/2020,1,126.2811407,33.42409558
372,5011025023,2020,11,13,2,4.8,723,35,2,0.51,1.9,1.5,11/13/2020,1,126.278574,33.42751933
373,5011025023,2020,12,2,2,6.2,1004,61,2.2,0.88,8.4,1.2,12/2/2020,1,126.2866037,33.41586244
374,5011025023,2020,12,2,2,6.9,668,36,2.5,1.26,7,0.2,12/2/2020,1,126.2785461,33.42488618
375,5011025023,2020,12,2,2,6.7,1177,54,2.4,0.97,9.4,0.9,12/2/2020,1,126.2775293,33.42252099
376,5011025023,2020,12,11,2,5.7,447,49,1.9,0.6,3.6,0.2,12/11/2020,1,126.2864014,33.42613713
377,5011025023,2020,12,11,2,5.9,496,54,1.5,0.61,3.8,0.4,12/11/2020,1,126.2880312,33.42566487
378,5011025023,2020,12,11,2,6.4,283,43,3.5,0.58,4.7,0.4,12/11/2020,1,126.28549,33.41537468
379,5011025023,2020,12,11,2,5.3,481,45,2.1,1.24,4,0.8,12/11/2020,1,126.2794182,33.41938516
380,5011025023,2020,12,11,2,7,833,44,3.3,0.65,4.8,0.2,12/11/2020,1,126.2838037,33.4192874
381,5011025023,2020,12,11,2,6.6,780,53,2.6,0.9,4.3,0.2,12/11/2020,1,126.2841089,33.41905962
382,5011025023,2020,12,11,2,6.5,877,57,3,0.76,3.9,0.5,12/11/2020,1,126.2835068,33.41925062
383,5011025023,2020,12,11,2,6.6,479,47,2,0.99,6.1,1.3,12/11/2020,1,126.282425,33.4270999
384,5011025023,2020,12,11,2,5.9,348,58,2.6,0.82,2.8,0.9,12/11/2020,1,126.2840236,33.42782968
385,5011025023,2020,12,11,2,5.7,483,64,1.2,0.58,2.5,0.3,12/11/2020,1,126.2840772,33.42795567
386,5011025023,2020,12,11,2,5.6,376,56,1.3,0.7,2.1,0.3,12/11/2020,1,126.284722,33.42831056
387,5011025023,2020,12,11,2,5.4,374,42,2.5,0.97,3.2,2.7,12/11/2020,1,126.2818337,33.42981151
388,5011025023,2020,2,25,3,5.8,612,48,1.4,1.38,6.3,0.2,2/25/2020,1,126.2804427,33.4255513
389,5011025023,2020,2,25,3,5.1,441,40,0.9,1.12,2.4,0.2,2/25/2020,1,126.2801204,33.42524622
390,5011025023,2020,4,23,3,5.7,1532,32,2.9,2.27,7.3,4.5,4/23/2020,1,126.2770906,33.42588631
391,5011025023,2020,6,5,3,5.9,599,40,1.9,0.7,3.7,0.4,6/5/2020,1,126.2828834,33.42550034
392,5011025023,2020,7,31,3,6.4,765,25,1.9,1.25,2.4,0.3,7/31/2020,1,126.2825697,33.41791473
393,5011025023,2020,8,7,3,6.3,1216,77,0.3,1.07,5.2,0.4,8/7/2020,1,126.2799656,33.42209428
394,5011025023,2020,8,7,3,4.9,730,30,0.4,0.84,1.3,0.5,8/7/2020,1,126.279407,33.42312984
395,5011025023,2020,11,13,3,6.1,634,30,4.1,0.85,6.9,0.3,11/13/2020,1,126.2861259,33.41533858
396,5011025023,2020,11,13,3,6.3,555,43,4.3,1.24,5.6,0.4,11/13/2020,1,126.2860395,33.41504569
397,5011025023,2020,11,13,3,6.2,220,29,4.9,0.47,6.2,0.6,11/13/2020,1,126.2856109,33.41497173
398,5011025023,2020,2,13,4,6.2,1331,141,4,0.91,9.9,0.8,2/13/2020,1,126.2829812,33.42443478
399,5011025023,2020,7,16,4,6.2,932,23,1.8,1.54,3.9,0.7,7/16/2020,1,126.2823582,33.42174832
400,5011025023,2020,7,31,4,7.3,46,36,1.6,0.51,7,0.3,7/31/2020,1,126.2870976,33.42416215
401,5011025023,2020,7,31,4,7.2,44,19,2.7,0.36,4.2,0.3,7/31/2020,1,126.2825754,33.42356952
402,5011025023,2020,9,23,2,5.9,456.7,20.3,2.54,0.946,6.34,0.31,9/23/2020,1,126.2838121,33.41776151
403,5011025023,2020,9,24,2,6.4,323.2,29.1,3.43,1.435,8.35,0.79,9/24/2020,1,126.2738764,33.42142866
404,5011025023,2020,9,24,2,6.3,639.8,32.9,1.64,1.282,7.22,0.68,9/24/2020,1,126.2796198,33.42254324
405,5011025023,2020,9,24,2,6.4,687.3,34.9,1.69,0.798,7.13,0.44,9/24/2020,1,126.2789264,33.42344711
406,5011025023,2020,9,24,2,6.4,833.1,28.6,3.91,1.528,7.07,0.48,9/24/2020,1,126.275269,33.42427789
407,5011025023,2020,9,24,2,7.1,743.7,31.6,2.13,1.094,10.39,0.55,9/24/2020,1,126.2759506,33.42470345
408,5011025023,2020,9,24,2,5.8,1201.5,34,1.44,1.189,4.09,0.43,9/24/2020,1,126.2764036,33.42771424
409,5011025023,2020,9,24,2,6.3,1088.5,29.5,1.93,0.81,6.78,0.53,9/24/2020,1,126.2727134,33.42839905
410,5011025023,2020,9,24,2,4.8,1118.1,37.3,0.95,0.999,2.65,0.88,9/24/2020,1,126.2749593,33.43048323
411,5011025023,2021,8,27,2,5.9,740,42,4,3.12,3.4,1.15,8/27/2021,1,126.2897642,33.4172986
412,5011025023,2021,10,28,2,6.5,446,32,1.8,0.88,8.4,1.69,10/28/2021,1,126.282425,33.4270999
413,5011025023,2021,10,28,2,6.4,483,31,2.2,1.13,8.1,1.4,10/28/2021,1,126.2840772,33.42795567
414,5011025023,2021,10,28,2,6.2,429,28,1.8,0.92,6,1.29,10/28/2021,1,126.2839954,33.42822829
415,5011025023,2021,10,28,2,6.6,772,31,2.5,0.88,8.1,1.33,10/28/2021,1,126.2835068,33.41925062
416,5011025023,2021,10,28,2,6.4,493,35,2,1.03,7.6,1.12,10/28/2021,1,126.2841089,33.41905962
417,5011025023,2021,10,28,2,5.9,244,29,2.4,1.34,7.2,3,10/28/2021,1,126.2818337,33.42981151
418,5011025023,2021,10,28,2,6.5,511,32,2.9,1.13,8.4,1.68,10/28/2021,1,126.2838037,33.4192874
419,5011025023,2021,10,28,2,5.7,415,49,0.8,0.96,4.9,1.96,10/28/2021,1,126.2840236,33.42782968
420,5011025023,2021,10,28,2,5.4,311,36,1.1,0.83,5.6,2.8,10/28/2021,1,126.2880312,33.42566487
421,5011025023,2021,10,28,2,5.6,360,42,0.8,0.86,4.5,1.87,10/28/2021,1,126.28549,33.41537468
422,5011025023,2021,10,28,2,6.5,619,30,2,0.9,7.5,1.37,10/28/2021,1,126.2794182,33.41938516
423,5011025023,2021,10,28,2,5.6,292,39,0.8,0.78,4,1.55,10/28/2021,1,126.284722,33.42831056
424,5011025023,2021,10,28,2,6.1,265,37,2.2,1.41,9,2.39,10/28/2021,1,126.2843488,33.4283131
425,5011025023,2021,7,1,2,5,948,23,1.4,1.54,2.1,0.4,7/1/2021,1,126.2763971,33.42109709
426,5011025023,2021,7,13,2,5.3,931,17,1.2,0.62,2.8,0.2,7/13/2021,1,126.2794963,33.42929595
427,5011025023,2021,11,2,2,5.1,553,23,1.2,0.55,3,1.36,11/2/2021,1,126.2816736,33.42501504
428,5011025023,2021,11,2,2,5.4,461,21,1.3,0.52,4.3,0.99,11/2/2021,1,126.2835111,33.42430053
429,5011025023,2021,11,2,2,5.7,526,21,1.5,0.62,5.1,0.76,11/2/2021,1,126.2813416,33.42429329
430,5011025023,2021,11,2,2,5.6,484,27,0.8,0.35,2.9,0.81,11/2/2021,1,126.2811407,33.42409558
431,5011025023,2021,11,2,3,5.5,450,35,3.3,1.74,5.6,2.57,11/2/2021,1,126.278574,33.42751933
432,5011025023,2021,2,8,2,7.6,675,37,3,1.76,6.2,1.6,2/8/2021,1,126.2700594,33.42272582
433,5011025023,2021,2,8,2,5.8,670,37,1.3,0.83,4.9,0.8,2/8/2021,1,126.2821051,33.4305019
434,5011025023,2021,2,8,2,5.6,94,61,1,0.54,2,0.5,2/8/2021,1,126.2790281,33.42731786
435,5011025023,2021,2,8,2,5.5,459,43,1,0.43,1.5,0.3,2/8/2021,1,126.2808811,33.42549632
436,5011025023,2021,2,8,2,5.1,495,30,1.1,0.57,1.1,1.2,2/8/2021,1,126.2829809,33.4278609
437,5011025023,2021,2,8,2,5.3,433,43,1,0.35,2.2,0.6,2/8/2021,1,126.2844059,33.42210726
438,5011025023,2021,2,8,2,6.8,554,26,1.5,0.93,3,0.3,2/8/2021,1,126.2816707,33.42945606
439,5011025023,2021,2,8,2,5.9,518,36,1.2,0.66,2.1,0.6,2/8/2021,1,126.2809726,33.42584757
440,5011025023,2021,2,8,2,6.5,472,38,1.1,0.57,3.3,0.2,2/8/2021,1,126.2789264,33.42344711
441,5011025023,2021,2,8,2,6,561,27,1.3,0.52,2.6,0.3,2/8/2021,1,126.281289,33.42610437
442,5011025023,2021,2,8,2,5,451,29,1,0.62,1,1.2,2/8/2021,1,126.2828516,33.42817219
443,5011025023,2021,2,8,2,6.1,158,34,1.8,1.03,3.3,0.7,2/8/2021,1,126.2818305,33.42740498
444,5011025023,2021,3,2,2,6.7,2115,53,1.2,0.99,3.6,0.5,3/2/2021,1,126.2777108,33.42282029
445,5011025023,2021,3,2,2,6.8,2404,53,2.2,1.37,6.1,0.4,3/2/2021,1,126.2773331,33.42290527
446,5011025023,2021,3,2,2,6.9,3047,50,1.9,1.59,6,0.3,3/2/2021,1,126.277156,33.42315073
447,5011025023,2021,5,21,2,5.4,657,40,0.6,0.48,4.1,0.9,5/21/2021,1,126.2875941,33.41698917
448,5011025023,2021,5,21,2,5.6,712,48,0.8,0.7,5.3,1.7,5/21/2021,1,126.2874614,33.41574079
449,5011025023,2021,5,21,2,5.7,792,44,0.7,0.65,4.8,1.1,5/21/2021,1,126.2878619,33.41596984
450,5011025023,2021,5,21,2,5.4,559,40,0.7,0.44,4.3,0.9,5/21/2021,1,126.2867716,33.41813595
451,5011025023,2021,5,21,2,6.8,970,49,1,0.71,10.8,0.8,5/21/2021,1,126.284179,33.41822588
452,5011025023,2021,5,21,2,6.6,874,52,0.9,0.76,8.6,0.8,5/21/2021,1,126.2836607,33.41825696
453,5011025023,2021,5,21,2,6,861,44,0.9,0.49,7.8,1.2,5/21/2021,1,126.2831471,33.41807197
454,5011025023,2021,5,21,2,4.8,1056,34,0.4,0.33,1.8,0.6,5/21/2021,1,126.2767649,33.42809997
455,5011025023,2021,5,21,2,5,821,38,0.4,0.39,2.3,0.8,5/21/2021,1,126.2764036,33.42771424
456,5011025023,2021,5,21,2,6.7,894,39,1.2,0.51,7.4,0.6,5/21/2021,1,126.2841839,33.42072132
457,5011025023,2021,5,21,2,6.6,890,35,1.1,0.49,6.7,0.5,5/21/2021,1,126.2839726,33.42118406
